PC1,PC2,Primary_Genre
-3.645745782067225,0.7986669853037733,Comedy
2.7558441158356124,1.902186352206225,Action
-2.6410711582650963,2.391865731287249,Action
-3.0845633424234338,0.8204293505152677,Drama
-1.5730783607575112,0.9887043258220666,Adventure
-0.5180507047419483,1.591478761924603,Other
0.6724728432930627,1.2904459433808715,Action
-0.5466800341204648,1.050007091220741,Action
-0.658382228139031,1.7617351098124485,Comedy
0.28375709016149003,1.8843227675189491,Comedy
-0.8974147600784549,0.7627520457326463,Comedy
-2.7100915486155372,-0.5777135402144905,Drama
0.1060069942085685,1.9537927059152218,Action
-2.459650900480986,1.6653492231712625,Action
0.28513945944880575,1.9526637980111792,Drama
1.2974516697434428,1.036061328516366,Action
0.3206901436442269,1.5876758632566212,Comedy
-0.6658853668228639,1.262456143646898,Comedy
-0.08549099942312856,1.3831585583945603,Action
-3.0345069035332655,-0.8506859123478621,Action
-4.049368664308199,-2.2823134116831225,Drama
-3.3545808404485506,-1.5108645344148537,Comedy
0.26182836412419525,1.3378590424187473,Drama
-5.103068193199709,-1.150980346809357,Adventure
-1.9418971216147416,0.7389552200318156,Adventure
0.26815325511443444,1.8002929081508605,Drama
-0.484923605634886,1.3808769960692144,Comedy
0.09116265946193253,1.1412314959541348,Comedy
1.0389942643084007,1.2822425086389644,Action
-0.22114116789234434,0.9916072504593555,Comedy
-0.777041100512045,1.0685237037026085,Comedy
-1.3073756796778473,1.3815634446771752,Action
-0.6074055207472052,0.7059835145099136,Action
-2.112847098466725,0.38651339566997567,Comedy
-1.2297243487456733,1.1614747810920405,Comedy
-1.0656372076304355,1.2081747545975623,Comedy
-0.9296604504144118,0.8262961034056838,Comedy
-0.06733430673521977,0.5771976821040931,Action
0.7204695908513583,1.1736948287647762,Comedy
-0.39986124547001634,0.9305319231851134,Comedy
-1.019412010530267,0.861152508682577,Comedy
-0.8616580398356951,1.2199459959900998,Action
-2.7852949864385206,-1.534565838766969,Action
-1.1779283622774406,0.9826342839854263,Action
2.4866925955947172,0.6338720274561901,Action
0.9351676423313242,1.1755637994050712,Adventure
1.6624841662370136,0.8761995631256744,Action
0.11364841822345466,1.1981965259028564,Comedy
1.2446718086702233,1.2549528077322882,Drama
-3.21313373093981,-0.8634264750542545,Action
0.17245425917103702,0.3717870387887385,Other
-4.506006017833107,-1.2256362044804299,Comedy
-1.3508209722658837,1.389728986130128,Drama
-1.3872381908929932,-0.6030568608091423,Drama
-0.8516194311202171,0.6588311832918265,Comedy
0.1410533770244493,1.243044261947976,Other
0.011874487819243655,0.03198259743096004,Drama
0.7033924389134202,0.9077389276714695,Drama
1.3543560822547458,1.020921077464532,Comedy
-1.9991311635820803,0.793522158679848,Action
-0.7702804630757462,-0.39373726725706076,Action
0.7556660872521493,0.8724810788437452,Action
0.3964514575458008,0.8197559849452515,Comedy
0.4635976293971375,0.20344089091492543,Action
1.3163737777633384,1.2241558916317279,Action
-2.8706036783578885,-1.7012156034320203,Other
-0.9375772256007993,-0.3308455690580236,Comedy
-0.47519362381949315,0.8974248100395712,Action
1.1682441629746254,1.1314175249500014,Action
-0.07433222400504377,0.6122427477702681,Action
-0.2954569148264616,0.11576240517720743,Drama
0.8493571645794674,0.8670254552770159,Comedy
-0.4517383212885819,0.715442749709264,Comedy
-4.879144298294605,-3.0314421010339347,Action
0.5281684072183622,1.006088473738733,Comedy
0.8225951582401496,0.6611486873561992,Other
1.6820866689561076,0.26240155859613884,Action
1.765181465379334,0.19501725190443678,Comedy
0.13336629070135092,0.713795640158453,Comedy
1.284742175054634,-0.009491526568372361,Drama
2.6512818104949916,1.0433388354998645,Action
1.694008033374745,0.3818070513677446,Adventure
0.968458303386252,0.2090020766084836,Action
1.2505968677935746,-0.11987284783794029,Action
0.02388476307126874,0.5741494867662705,Comedy
1.2469762818920156,0.34322692861885457,Action
-2.4213179672344283,-2.823035792130273,Drama
0.4917163210818453,0.561014985441919,Other
-2.7863932202367185,-2.4215515316758722,Action
-3.67743004699418,-3.4732026874907747,Drama
0.5967178612971191,0.47609419432726596,Adventure
1.4877279151690475,0.642856328931724,Action
1.4823328535149591,0.4199350844692021,Comedy
0.8983208931569437,0.6885054598159044,Adventure
0.8562185543153106,0.44339868155581114,Drama
1.2717358601682436,0.3836448279929598,Comedy
-1.4926920165694317,-2.5114106033653605,Action
-0.6152376732766139,0.3531184148995769,Comedy
0.45063534070974365,0.34780631284882524,Comedy
2.393524305094475,0.33947927981008275,Comedy
0.04886563679585604,-0.675634315724092,Action
-1.9528141751928008,-2.2550310910832105,Drama
-0.7676410705308656,-1.9639156620422857,Action
1.3529738144687522,0.37524836205218876,Action
2.3488842986237652,0.009721308388687537,Drama
-1.6237557147227801,-2.5086704441422825,Action
0.4716093963899915,0.0785889026690488,Drama
-1.7517358106959315,-2.6694695568455544,Adventure
1.5405006601245725,0.38692320662921725,Adventure
0.9585202659776466,-0.9081878904603807,Comedy
0.4108499836211342,0.3436039945167985,Other
0.4823378294650114,-0.13142858019164425,Other
-1.3479329861392473,-2.1375065228135726,Adventure
0.9197758336849166,0.0002344525997142405,Drama
0.5848870783821498,-0.7351904791750044,Comedy
0.13497810767911278,-1.3054090079726994,Drama
0.0006838714244175779,0.04345371645018173,Drama
1.2886919357552284,-0.7707140943414894,Drama
1.6849061588421053,-0.3429037958451486,Other
0.8587456336587629,-0.3350055852814274,Action
1.2682811333911463,0.07656733685535506,Drama
0.6948676696505072,-0.03750479197995892,Comedy
1.500606334560013,-0.399937347835244,Adventure
1.7965858848385576,0.03474816739655373,Drama
1.392485924845086,-0.724656311422199,Other
2.33725262914216,0.15273857595889698,Action
1.3814677244474962,-0.3908576144178172,Action
-2.0513026175136546,-3.2574989445802442,Drama
1.4980663605376463,-0.2884915377962607,Action
2.1551591760765128,-0.10902938289368994,Drama
0.47451288064449704,-0.08387940827900858,Drama
1.2334502346368243,-0.6639768617524847,Action
-1.0013034681383366,-2.3861703632254856,Drama
-0.00894001205493699,-1.648469325184443,Action
2.714571486719616,-0.6848231984134318,Action
0.2669744467839313,-1.1710299915623295,Drama
0.6514960242788214,-0.6051492257620872,Action
2.1118801971208576,-0.5404134513612043,Action
1.2134456716346744,-0.4752116568663373,Drama
2.1546332708816087,-0.2390270760164151,Drama
1.2102344151311137,-0.16542496261820047,Comedy
1.8258801743576116,-0.5335878196928469,Action
0.06646169102951711,-2.38082459718401,Action
0.9412237632852396,-1.358895366501395,Drama
5.627928473217815,-0.7450930510310597,Action
4.051688979492319,-1.1056917299891416,Action
1.6453555328915042,-0.9847800397352092,Drama
-1.4610300609974163,-3.7382803233752258,Comedy
1.5034292825839828,-1.025899981595361,Other
4.968282858719011,-1.080760267524456,Other
1.7920210778277652,-1.0603471518215093,Action
1.5001502002286018,-1.796048268382852,Action
5.395920848904004,-0.2097046484673229,Action
2.5081866180183074,-1.175865842173526,Drama
2.263718739881004,-0.7732465206815158,Adventure
2.9329201018277162,-0.8148717356227756,Adventure
0.7497575390717239,-1.650570286347398,Adventure
2.931338096213053,-1.209304995288357,Drama
2.2035880650712576,-0.9422488463267183,Comedy
3.309883514357656,-1.8744682887516015,Drama
-0.01178392673594987,-3.970438175209599,Action
3.6017138659849155,-0.7039595293399707,Drama
3.7679230906085914,-1.6160609741061718,Action
3.2246522952308023,-2.3314633187454,Drama
