Anime_Score,Anime_Rank,Anime_Popularity,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members
1.0,-0.9584378883909014,-0.4721694531249768,0.4866223293989815,0.5876676950276108,-0.5043099455754151,-0.3158353622569591,0.317031622206795
-0.9584378883909014,1.0,0.48236299359392204,-0.39582129749984163,-0.5240408089146189,0.49474978603397235,0.3099905550297416,-0.24779147175915844
-0.4721694531249768,0.48236299359392204,1.0,-0.474017917895729,-0.2652177770796164,0.23094741987691272,0.5438738240096916,-0.2595616449278515
0.4866223293989815,-0.39582129749984163,-0.474017917895729,1.0,0.43606361405396765,-0.3426015406473404,-0.3647637092570607,0.6389970425655901
0.5876676950276108,-0.5240408089146189,-0.2652177770796164,0.43606361405396765,1.0,-0.8917189877721381,-0.5248817803298924,0.4983209763852479
-0.5043099455754151,0.49474978603397235,0.23094741987691272,-0.3426015406473404,-0.8917189877721381,1.0,0.5055087154133164,-0.337658339446117
-0.3158353622569591,0.3099905550297416,0.5438738240096916,-0.3647637092570607,-0.5248817803298924,0.5055087154133164,1.0,-0.3536535415623839
0.317031622206795,-0.24779147175915844,-0.2595616449278515,0.6389970425655901,0.4983209763852479,-0.337658339446117,-0.3536535415623839,1.0
