PC1_loading,PC2_loading,Attribute
0.336012729810939,-0.5026716137341463,Anime_Score
-0.329140439332821,0.5046193825908287,Anime_Rank
-0.3340572051510452,0.14447709400832753,Anime_Popularity
0.3793309348257044,-0.15833510277455473,Anime_Members
0.4146602640152598,0.31192080412121803,Manga_Score
-0.34962804708624323,-0.41197668030769363,Manga_Rank
-0.33218097716625233,-0.41318153541458935,Manga_Popularity
0.3445993829333673,0.09486062211111398,Manga_Members
